N,P,K,temperature,humidity,ph,label,soil_texture
89.4767671,34.29726313,52.14466015,12.6016854,54.39688506,6.642802125,wheat,Loam
105.7334291,50.99820757,44.30947638,20.66206666,75.47069318,7.413576369,wheat,Loam
93.56613604,48.86589993,60.60118939,15.72918755,50.98444194,6.907523763,wheat,Loam
115.0312919,41.33902032,77.05178922,18.43071801,44.70987065,6.672764082,wheat,Loam
106.2686996,48.20535226,71.752653,11.17447259,71.6404129,6.808514229,wheat,Loam
96.039716,54.35103757,64.75151192,19.93805117,48.33481311,7.259561675,wheat,Loam
86.9436541,34.24220067,64.11355788,11.71514475,53.71383896,6.285165914,wheat,Loam
116.9980423,57.51136083,50.40556668,14.22525548,74.71523741,6.350979255,wheat,Loam
88.02022598,52.03468411,73.60285586,16.57663425,77.41392323,6.035795241,wheat,Loam
95.83317513,55.44507843,68.3021276,10.77147534,68.79606922,6.129531634,wheat,Loam
103.8012884,36.96990658,77.25051478,10.79398809,44.48584903,7.172290386,wheat,Loam
106.4975565,38.93804858,65.71188236,17.4927856,48.37163469,7.240568357,wheat,Loam
116.5392189,42.49367507,39.75736845,20.19837522,42.09955162,7.450488956,wheat,Loam
91.83364189,46.57933598,45.43226067,22.60077309,63.8383905,7.362238835,wheat,Loam
85.12272091,52.76929991,33.15483744,10.25105894,71.63757026,6.824041826,wheat,Loam
88.33128027,40.69729708,74.08141483,20.90811339,56.05344724,7.006115955,wheat,Loam
96.18549415,40.05718507,69.6731432,13.49560978,46.14068234,6.475701339,wheat,Loam
91.66446761,35.48876062,66.69037681,22.14550786,45.23755619,6.110379814,wheat,Loam
108.7531114,36.27578634,55.48091662,13.19911759,75.14034258,6.69869991,wheat,Loam
110.6320828,52.38488812,51.80147548,15.45181061,53.49697166,7.44505738,wheat,Loam
86.16142144,54.49553623,48.22545122,10.22341445,60.25660795,6.144182606,wheat,Loam
93.5499198,36.32270364,66.28612002,23.31607861,53.78087978,6.66794006,wheat,Loam
98.11449545,59.54165605,67.79194724,13.68688227,59.63477573,6.115936053,wheat,Loam
95.86453961,36.87535238,33.1876846,15.28311503,40.65191821,7.261953249,barley,Loam
65.97100633,36.12999648,36.69679092,20.47419203,63.19576596,6.380905833,barley,Loam
88.19611189,37.3740557,39.1462439,21.06354554,52.02196683,7.061296154,barley,Loam
71.29004993,39.77767837,45.69854118,13.54625739,63.88167125,7.389309857,barley,Loam
87.32080069,48.21555185,54.84768548,23.63333993,50.50700266,7.482418046,barley,Loam
84.89394766,25.87435968,39.88958186,21.20493508,50.07772043,7.123342771,barley,Loam
91.91586881,38.92122941,24.18252669,20.05918417,56.38161029,6.824605796,barley,Loam
89.87169286,39.03511425,23.38909665,20.94162933,37.48730636,6.334340654,barley,Loam
96.9228572,33.41462187,37.18807022,15.90534313,50.38906521,7.070948473,barley,Loam
61.34269741,42.77919726,47.26567382,16.23932748,31.91189273,6.538517709,barley,Loam
81.60651989,33.19861807,27.42487303,19.78868989,58.56332932,7.495830624,barley,Loam
67.7300072,45.44210264,31.39581157,12.31958578,52.03104826,6.075444287,barley,Loam
72.44192501,44.4704542,37.73989981,20.78121801,34.2730737,6.886465751,barley,Loam
61.80422829,46.69990995,51.67394849,22.80612823,44.41685871,6.142297889,barley,Loam
73.72518279,40.20212765,46.04767616,12.35619394,44.84859754,6.094066492,barley,Loam
89.99390329,41.19932483,44.28914766,22.24449879,65.92414738,6.840786086,barley,Loam
70.69643314,43.32027217,40.82069826,18.09970078,65.7632845,6.572930386,barley,Loam
97.87974713,26.82871324,59.86911842,17.7779817,60.80325868,6.601008423,barley,Loam
98.37277572,32.46281949,48.74382505,14.65804561,34.70192334,6.735352663,barley,Loam
96.82372866,44.58236893,24.03834579,15.73939086,36.47946722,7.255770787,barley,Loam
91.24893174,27.49033019,21.96356187,19.95094039,62.59655923,7.29467732,barley,Loam
92.76113684,43.00369674,26.92669766,12.63413751,61.18959742,6.845518023,barley,Loam
87.79108727,31.50128662,40.61160047,23.45491982,35.96806244,6.321392257,barley,Loam
64.31584857,31.49627123,30.39041693,12.26458302,53.89838043,6.297756542,barley,Loam
74.93781483,37.3954803,28.21897111,14.38622473,66.82376401,6.953403834,barley,Loam
84.81355313,35.32854812,29.76375478,20.61303099,43.06661056,7.258146469,barley,Loam
90.52535652,38.35921631,38.84067162,22.30882411,58.08612703,6.83354659,barley,Loam
99.56591617,25.55846652,51.53556939,18.93856975,56.90147346,7.480521225,barley,Loam
83.40745455,49.04804332,58.92174849,21.8188962,58.72456748,6.326143007,barley,Loam
87.65148992,47.16961776,42.40646015,22.43990939,37.38962069,6.877495383,barley,Loam
93.96010099,26.67388971,44.99669844,20.77612288,51.1073671,7.346668849,barley,Loam
93.68439935,49.91351641,44.69594138,22.41894522,34.0651689,6.862639921,barley,Loam
89.94679201,33.19558651,54.61238341,18.23586773,69.84570168,6.462354861,barley,Loam
68.88179243,32.65895076,36.21549803,17.3525755,61.83214788,7.142084757,barley,Loam
75.62096582,30.40803082,21.48227963,19.7138403,40.15547792,6.575469568,barley,Loam
69.4021154,43.59476945,28.70127397,12.49437365,69.46157377,6.939370003,barley,Loam
71.62792528,30.84110166,26.65241949,13.42911028,54.88066811,7.202397059,barley,Loam
63.56167176,40.71334615,52.12801903,24.12907263,34.24564241,6.519747874,barley,Loam
80.98294735,47.17790192,42.74595604,13.41704456,62.69372116,6.088801701,barley,Loam
68.37684784,48.76989204,24.96554733,24.88780471,33.00622359,6.129156239,barley,Loam
78.63015128,25.57007356,34.35596737,22.58226293,41.48344897,6.779522391,barley,Loam
74.00668815,48.10909192,58.73668734,21.29001897,67.23801021,7.258062989,barley,Loam
62.01805901,29.09428838,24.68964662,19.16254769,59.50526544,6.566756185,barley,Loam
60.10069127,38.2820555,45.81875856,20.48304538,60.18422743,7.277074036,barley,Loam
83.12950431,27.40322517,54.73939584,21.6731611,43.24970082,7.495920261,barley,Loam
75.67554855,35.21538334,28.86834782,14.75209545,52.12094539,7.469041846,barley,Loam
79.13085065,43.56379342,31.09476577,20.27447308,56.66271684,6.617899754,barley,Loam
91.18150143,49.20048803,56.2864584,14.61906531,63.04065116,6.541428191,barley,Loam
94.33935481,29.13879471,54.91804429,15.54758123,69.93770697,6.78905076,barley,Loam
61.43562817,48.62056076,26.05534486,24.9647633,50.80748069,6.273929797,barley,Loam
66.86702338,42.98934994,53.7053627,17.76656216,43.63836032,7.407642685,barley,Loam
64.40409195,34.2483087,23.61120818,17.9548475,40.5528196,6.746958782,barley,Loam
71.60921111,32.23582572,21.33701758,19.74505506,39.97696818,6.918049057,barley,Loam
78.29494084,48.97604496,43.61018835,15.06043386,31.56049623,7.216938266,barley,Loam
66.54311631,42.58857728,48.43332408,21.82821692,48.20760682,6.177723211,barley,Loam
67.77816542,35.97960476,29.27038416,18.28530462,37.65507161,7.278535707,barley,Loam
79.73307927,34.63406691,26.11918437,16.80462086,58.76853074,6.287073489,barley,Loam
65.95045408,40.05147001,55.3006869,15.91906537,68.25864572,6.974060487,barley,Loam
84.87420875,45.56610007,50.32431771,22.01065126,30.45718373,6.130729512,barley,Loam
96.7034602,34.81551017,38.2668958,21.71161284,67.48455747,7.193800985,barley,Loam
67.40281069,40.63600717,37.14700702,14.10467586,62.89802902,6.699189528,barley,Loam
91.97389242,30.5034067,20.50076983,21.98243872,57.82987255,6.677562837,barley,Loam
71.38820926,33.84311334,23.61079951,23.39130251,61.35667945,6.295122463,barley,Loam
93.67841327,40.66891373,46.60487317,18.18049444,57.68945255,6.164625477,barley,Loam
63.42622711,45.45209568,23.86993863,22.07764318,53.32588324,6.871393803,barley,Loam
87.75670529,29.44169028,27.95089724,23.01777383,47.13708995,7.021662131,barley,Loam
76.48157272,47.36455537,46.77678338,12.8035624,41.07249335,6.326612877,barley,Loam
86.45247856,46.02914547,35.95550954,19.09340081,62.2089526,7.085434313,barley,Loam
99.35580088,32.62175045,22.68945348,15.39935343,60.52735606,6.450245826,barley,Loam
67.7673624,41.36205052,35.03635978,20.33722161,58.48944537,6.754089058,barley,Loam
92.29881944,45.74196682,41.8000704,15.7900666,48.30918383,6.704373633,barley,Loam
79.65713313,36.0033171,29.17047791,18.03386437,59.83342482,6.513134678,barley,Loam
83.15561173,47.44317746,56.7423542,19.8127945,66.97736394,7.128762916,barley,Loam
86.17753246,29.96059779,24.75160198,18.92026068,34.2383023,7.037851581,barley,Loam
78.10139239,43.7908933,24.24340515,13.35372244,49.54104855,6.616304672,barley,Loam
66.05578104,39.24746539,38.27459186,15.13092234,50.34114717,7.177582894,barley,Loam
73.23266088,43.41530382,53.94871803,20.53695869,36.92893634,6.287371615,barley,Loam
97.47793708,35.6201521,35.57500135,12.34697574,40.82167576,6.263812803,barley,Loam
60.81610324,46.33241603,54.80154509,14.61896732,63.6345903,6.901121399,barley,Loam
82.65265756,32.2065359,35.93622142,15.73135143,57.46206185,6.038693001,barley,Loam
99.27494413,49.30379711,25.83816889,14.65473535,40.10853006,6.936204872,barley,Loam
86.92609131,43.12578665,28.98842045,18.30922894,35.2638643,6.123526018,barley,Loam
72.22803163,47.77506853,45.07460625,24.08691722,66.61319391,7.098771082,barley,Loam
91.17182417,46.94478993,53.26418936,12.7273334,69.65998676,7.443930914,barley,Loam
95.44010881,46.45384082,44.84640735,23.82817859,34.84791059,6.127941991,barley,Loam
60.21014276,49.02950079,56.50796866,18.32475489,41.08961291,6.105042886,barley,Loam
75.96953252,37.35375537,23.98067695,13.56419416,48.92170037,7.474727671,barley,Loam
78.93600826,36.55961521,45.36467294,17.31799073,39.27271881,6.280730909,barley,Loam
97.86246208,26.37397208,40.23617197,19.8320419,36.29949848,7.4720312,barley,Loam
68.33254616,41.44677584,23.64621356,14.62601011,59.50329612,7.120519104,barley,Loam
75.45693574,25.08460195,57.11236059,17.46539994,37.38451987,7.498136208,barley,Loam
62.11553957,29.61210338,28.77726318,15.9199281,69.71775633,6.612885022,barley,Loam
61.80376148,39.21410538,52.86396672,13.39803015,53.15292293,6.275717877,barley,Loam
70.53881481,25.97783111,42.39687882,17.19615031,50.2723196,6.898900681,barley,Loam
73.06685099,40.378494,48.88242694,23.61014726,51.80864022,6.553366953,barley,Loam
60.8199716,37.78311661,46.87555462,24.59598716,56.45197587,6.35316281,barley,Loam
88.39381243,36.31742094,21.07418482,21.58620242,57.94888324,6.393547896,barley,Loam
88.99958309,49.02422295,41.54424224,17.90465549,34.99811336,6.568029164,barley,Loam
81.01823445,30.49607091,21.8900176,13.0949779,59.82534164,7.242481515,barley,Loam
75.21453842,32.59835612,30.59095059,15.02470455,40.15218218,6.124209669,barley,Loam
87.49950687,38.13682461,52.4238324,19.43877202,34.21063257,6.687595104,barley,Sandy loam
80.5032355,32.66910177,46.21673099,17.69322684,63.9390229,6.256307787,barley,Sandy loam
72.14939549,35.52081764,52.15993501,22.24325051,46.96570815,6.990312117,barley,Sandy loam
64.77523461,48.67243015,58.10134182,24.92977123,48.09446725,6.254155899,barley,Sandy loam
86.24264922,38.5079221,28.69218723,13.93934968,35.85861657,7.429265138,barley,Sandy loam
94.99989372,41.57466057,20.05938445,21.70236542,62.66572618,6.708131813,barley,Sandy loam
92.24456122,41.18921245,49.37335067,23.64313377,38.09813563,6.586318981,barley,Sandy loam
80.10044254,37.15423048,32.4525221,12.11844011,60.78326748,6.01902034,barley,Sandy loam
89.44173355,45.68785116,43.90378762,19.27170592,37.94291265,6.058150955,barley,Sandy loam
90.74776098,28.65742005,29.78290043,15.84236079,63.92346352,7.206506786,barley,Sandy loam
71.42772316,25.50998809,25.10418503,13.44417915,63.61792368,6.745193887,barley,Sandy loam
78.88607331,45.57745444,40.58946318,12.97358693,60.54340265,6.897214543,barley,Sandy loam
94.49136761,44.5192239,32.61371557,18.11757109,69.6282664,6.577931903,barley,Sandy loam
88.30026166,36.63886841,21.41169866,17.44580066,69.58096444,6.922864301,barley,Sandy loam
87.24416582,28.22317553,39.42387363,13.17994323,67.51413889,6.412869569,barley,Sandy loam
77.31074483,31.80127352,59.53985842,12.64067529,64.38037215,6.861913089,barley,Sandy loam
94.43150685,28.49053318,30.20207509,19.98286453,43.39105919,6.279869765,barley,Sandy loam
87.6868852,26.12715331,37.97532266,20.26985063,34.75575134,6.031102558,barley,Sandy loam
78.53745671,43.01561295,49.75860217,20.69113968,63.7451653,6.508800618,barley,Sandy loam
79.86856105,36.37263406,52.26427885,14.31034919,39.94721057,6.500842898,barley,Sandy loam
67.65570081,25.99139336,45.67233799,14.90970942,52.97833236,7.025366252,barley,Sandy loam
88.75556619,34.14337755,28.10189346,20.60096698,67.73090304,6.371294495,barley,Sandy loam
99.90410528,37.39949077,26.84970192,19.21148612,47.20246735,7.458854664,barley,Sandy loam
94.99736121,28.48949804,26.22958495,12.60021274,33.48338144,6.316943735,barley,Sandy loam
66.42648582,33.84539212,27.51465345,12.10162242,52.29402721,7.336695661,barley,Sandy loam
65.94617619,37.98020452,46.71532757,14.20886706,62.68808304,6.225094869,barley,Sandy loam
82.18282883,25.93616305,53.59117972,12.95776052,53.98892334,7.26088099,barley,Sandy loam
62.88268839,43.35953426,39.00983557,12.51264541,46.50514376,6.199995334,barley,Sandy loam
75.29301861,29.89918623,58.65511184,22.68407949,42.99626094,6.453441948,barley,Sandy loam
88.55170903,46.04535893,26.22228589,22.84373655,51.98648787,7.007944116,barley,Sandy loam
73.21091242,44.84622921,28.23935768,12.16361779,63.33735927,6.409697836,barley,Sandy loam
98.39512533,26.18314308,24.26703873,15.38535805,47.45499646,6.815699757,barley,Sandy loam
88.48830299,26.18743997,40.02465123,22.15700014,51.09319238,6.952906272,barley,Sandy loam
70.26707031,43.38646736,49.49371269,14.34798894,62.92181086,7.12306539,barley,Sandy loam
63.63979427,41.32984505,34.70467454,19.76377304,39.36076799,6.361746392,barley,Sandy loam
92.6117264,36.40922483,24.19625542,13.66624892,32.44174649,7.169368391,barley,Sandy loam
91.55102545,38.8303765,57.97634645,14.19592075,62.35452585,7.088331717,barley,Sandy loam
66.09236285,30.03708138,37.01421517,14.68261481,61.94177769,6.016102748,barley,Sandy loam
67.63179908,44.51753462,32.5130692,17.10510863,33.64031603,6.825399749,barley,Sandy loam
71.17832033,29.09261807,40.77801318,14.15249326,39.14302588,6.444820447,barley,Sandy loam
69.33647517,39.50885103,59.58834398,21.63924432,67.86900471,7.004221115,barley,Sandy loam
78.00053729,44.86260126,30.53957284,14.83396067,51.8805458,6.63241356,barley,Sandy loam
84.63159488,31.26446904,20.78099497,13.86988288,69.68290345,6.134487929,barley,Sandy loam
63.96733913,30.19139943,36.81011625,13.78477815,53.42071641,6.775442609,barley,Sandy loam
73.61841477,40.24331555,48.94230553,22.66857894,44.34222835,6.775071405,barley,Sandy loam
97.13680182,36.69003261,59.6441276,17.14787153,51.48881955,7.300200001,barley,Sandy loam
92.29743421,33.03451322,49.46876168,13.44711576,34.31228879,6.639975695,barley,Sandy loam
66.85895935,34.28081209,29.91519955,22.31201813,42.38371286,6.238254527,barley,Sandy loam
72.51192932,27.27575048,39.81003899,12.02136598,37.88085307,6.052746749,barley,Sandy loam
95.54780918,25.90393943,40.48738223,18.44397777,62.31014347,7.196396203,barley,Sandy loam
66.68466267,45.66423514,38.98753076,12.43270634,37.19723372,7.464915058,barley,Sandy loam
80.11437153,49.26163344,43.81080955,21.3746536,58.2779013,6.640808214,barley,Sandy loam
94.92637213,27.90037533,29.1250942,24.18007667,60.7727939,6.273506413,barley,Sandy loam
91.83911728,45.68214686,56.89614711,15.28022511,38.20918712,6.273285399,barley,Sandy loam
97.37854159,36.66329513,44.76944525,22.11575522,32.0895455,6.633796084,barley,Sandy loam
91.84041111,40.9112023,59.09424437,24.0444883,39.8501258,6.285156988,barley,Sandy loam
95.02462511,31.15107986,37.96698612,17.24468362,36.14753068,6.085434749,barley,Sandy loam
97.93380044,25.97363249,54.15033698,20.96196954,33.87075596,6.588462725,barley,Sandy loam
66.69125703,30.9459671,36.42934418,16.17468123,68.19214226,7.17621655,barley,Sandy loam
78.03684529,28.49369769,53.16395031,22.04467724,35.67053703,6.27302666,barley,Sandy loam
67.90344372,45.0465494,42.8062615,24.84793813,55.49850879,6.328401879,barley,Sandy loam
71.61132701,46.14954531,44.37491107,18.27883674,35.8434949,6.658907272,barley,Sandy loam
84.6985833,35.09391272,38.12886002,14.24314592,68.59908315,6.494104506,barley,Sandy loam
93.80914939,48.92144973,28.2206534,16.22977041,65.97918435,7.493424574,barley,Sandy loam
99.98520062,37.4986033,38.05318922,18.42025798,48.79933613,7.49198038,barley,Sandy loam
67.39636536,29.9304897,40.13778992,13.52291214,30.46747649,6.724749552,barley,Sandy loam
65.10605101,47.85058474,33.29593468,19.44080095,66.8690558,7.287206065,barley,Sandy loam
62.63291091,31.42500998,23.75069548,19.81404611,59.32340466,7.407778573,barley,Sandy loam
73.05388791,34.08800372,42.01983922,18.22195699,55.06177323,6.152312161,barley,Sandy loam
82.48800616,35.29802413,27.18326124,23.89643522,45.58294777,6.436377514,barley,Sandy loam
72.60382472,43.21754887,30.09600946,17.60774284,59.77504056,7.251104959,barley,Sandy loam
99.47427588,39.78350674,57.79945929,24.75399899,46.19556907,6.786505937,barley,Sandy loam
71.02857887,39.20262319,36.05125642,22.04824768,53.31033315,6.137893322,barley,Sandy loam
67.47915343,42.60088956,58.38881436,15.47237268,36.80584556,6.921710865,barley,Sandy loam
78.32108582,32.52701019,52.87975148,15.69555518,36.97428335,6.370272953,barley,Sandy loam
75.91862992,28.81019668,47.62472524,24.55614765,61.17034675,7.383648789,barley,Sandy loam
95.21898904,48.77214139,35.00169794,24.39514497,52.40158447,6.811809507,barley,Sandy loam
61.90582077,36.70562217,43.4695182,16.68024098,61.55700008,7.409517627,barley,Sandy loam
90.32933492,49.36095252,32.95386395,20.28500155,58.2623202,6.352838083,barley,Sandy loam
84.01258238,25.18504922,52.31362205,15.28120447,59.91205428,7.228975173,barley,Sandy loam
76.27049274,48.3685558,52.91782472,16.81842296,37.63724727,6.120905798,barley,Sandy loam
63.69078059,49.44298983,26.63110276,18.7686007,40.86009727,7.173191791,barley,Sandy loam
88.94165402,39.31235047,31.26851167,22.1707377,62.66042645,6.765286614,barley,Sandy loam
63.70777364,37.11228849,45.17137692,12.51393062,35.28386,6.286786536,barley,Sandy loam
68.96927143,38.39600734,28.74430399,24.97894575,33.40342952,6.776433001,barley,Sandy loam
82.5805932,30.95978981,43.57346326,15.44865715,64.90248104,6.265360467,barley,Sandy loam
67.96599668,30.51597001,36.2723244,16.5338615,58.46202784,6.925431159,barley,Sandy loam
95.49380967,47.43084849,41.15088138,13.09460351,60.9457617,6.310047178,barley,Sandy loam
64.27841734,29.56942602,40.35558395,16.28225857,61.33712092,7.003764313,barley,Sandy loam
71.17187481,28.60526482,54.23945935,12.8305932,43.88656817,7.069697298,barley,Sandy loam
98.06344586,33.35933225,20.1188198,19.97784126,69.13295565,6.775065352,barley,Sandy loam
96.919797,42.60738243,22.24139072,23.25088544,35.82966269,7.163491902,barley,Sandy loam
82.28480367,35.01769306,55.2668939,23.00776612,63.94064275,6.238688434,barley,Sandy loam
89.86409801,26.46163336,22.97173187,19.31999653,49.26113383,6.280067167,barley,Sandy loam
69.97270618,37.24019665,25.56182625,17.50215861,62.28622319,6.888598564,barley,Sandy loam
89.52129475,48.32401373,30.7412163,16.16539458,60.85826498,6.875589083,barley,Sandy loam
69.96147999,49.15740572,57.46649702,20.83542424,39.06753546,6.782515015,barley,Sandy loam
69.46980557,43.13329503,29.98080563,21.55251224,58.55981863,6.915077166,barley,Sandy loam
61.9995695,26.20527236,55.63423518,22.9025024,40.79598553,6.67567351,barley,Sandy loam
72.16293098,28.40168534,27.20189365,18.49412113,53.92169509,6.434377889,barley,Sandy loam
56.45667057,36.1161177,41.84928228,33.49834047,35.87454917,7.195289718,millet,Sandy loam
54.07649402,30.01274919,53.52780918,26.27602478,24.29228716,6.64215876,millet,Sandy loam
40.03713524,13.10301787,32.84517096,33.17688796,46.0059585,5.999027868,millet,Sandy loam
44.46221951,30.22514868,23.16365446,30.40742284,59.89385382,5.806383399,millet,Sandy loam
44.65910202,39.25679845,41.82752396,31.2945803,36.88801045,6.090118309,millet,Sandy loam
57.55874169,11.10603214,55.29407999,27.23196235,45.21061989,6.014984441,millet,Sandy loam
45.57306546,16.97612679,28.79434363,32.91671767,42.68568549,6.048340908,millet,Sandy loam
57.86205112,34.82758663,56.28406615,34.00937617,59.47732563,6.44369331,millet,Sandy loam
37.18894747,22.1183125,32.6372109,31.4363263,52.32505892,7.066468445,millet,Sandy loam
47.19242799,10.07475635,48.32759771,30.46811837,43.57688094,7.43421533,millet,Sandy loam
35.50592754,20.69322553,45.00116478,29.92864825,29.16264875,5.952041188,millet,Sandy loam
50.78829479,22.4133322,22.87680092,33.30896331,24.20748471,6.049715859,millet,Sandy loam
54.48400818,12.42129446,21.24282131,26.9649149,34.90036989,6.284311297,millet,Sandy loam
28.15908551,15.38155442,35.57116342,34.14736678,46.74457994,6.813446225,millet,Sandy loam
20.6652155,35.2032176,54.36373249,31.09789043,49.91859526,6.067728621,millet,Sandy loam
22.57445042,39.35721077,31.31238176,30.12262913,37.97645026,6.811169928,millet,Sandy loam
33.84398488,14.72677614,46.29872694,26.08095717,22.33029012,6.729186331,millet,Sandy loam
57.22676896,12.20808392,25.4969708,32.73447375,36.04948292,6.88417376,millet,Sandy loam
44.58328325,33.21539265,45.38144936,27.10923606,24.8817827,6.837592732,millet,Sandy loam
39.70879088,20.20441821,28.93710009,33.45538839,24.89720436,7.142743105,millet,Sandy loam
27.51667771,15.56576788,44.41515561,31.16610348,28.91996523,7.318090862,millet,Sandy loam
52.40517964,11.06399588,48.51436652,28.11243517,39.00930394,7.127114796,millet,Sandy loam
52.95635667,19.51045631,39.05024794,27.74458966,28.34467118,5.609606886,millet,Sandy loam
53.65888179,34.67859525,39.14393593,27.3372588,22.54931214,7.059030931,millet,Sandy loam
38.13091245,32.71058702,32.38159941,33.81397831,52.28797252,6.544495061,millet,Sandy loam
52.78804029,29.58544355,23.66576646,29.12818737,24.23944943,6.823761388,millet,Sandy loam
52.99064637,20.6508314,39.1216561,33.71010875,44.78268962,5.923691289,millet,Sandy loam
46.10833607,15.74560375,27.97959168,27.86572395,39.00857669,6.454681612,millet,Sandy loam
58.62363556,15.4203325,59.99342944,27.83991543,47.2149907,6.851169754,millet,Sandy loam
53.16943443,21.19316452,28.85920923,32.08076276,55.86319354,6.639003908,millet,Sandy loam
43.47119224,13.5304013,51.1430355,28.00151717,58.88102976,6.057350523,millet,Sandy loam
45.62325008,24.47289931,42.08822515,33.74497057,36.22022743,5.904993282,millet,Sandy loam
42.89016169,29.97642311,24.52853648,31.08080955,24.40527452,6.171906007,millet,Sandy loam
41.02408824,24.74391725,28.78471074,32.42864582,29.92223885,5.706139554,millet,Sandy loam
22.82727009,38.21610943,41.79309044,34.86524426,45.12203361,7.257409005,millet,Sandy loam
25.6974918,39.76583331,34.76199348,32.40442775,55.87028002,6.354394963,millet,Sandy loam
45.84249721,23.65511475,42.21123653,29.04184514,45.58767654,6.088600893,millet,Sandy loam
54.75887899,31.31187289,42.20248215,28.03542952,58.32847818,6.475536821,millet,Sandy loam
34.69302902,39.43710759,50.66184741,33.44094531,38.66455493,7.321127533,millet,Sandy loam
34.54467894,19.70918058,59.07183395,25.74414514,51.33276952,6.51071951,millet,Sandy loam
41.17854093,12.85017005,51.09609345,33.87105753,31.47650355,6.02949208,millet,Sandy loam
20.10903773,29.7266077,40.58695283,34.72973004,56.92281848,5.81657375,millet,Sandy loam
58.07961775,39.95192219,35.71921965,27.14440961,54.77286224,7.358394477,millet,Sandy loam
49.8846427,18.04739221,35.98381323,29.51901944,38.66192423,6.37058898,millet,Sandy loam
56.97993538,10.19528781,28.90291427,27.39523867,35.37405939,6.570989709,millet,Sandy loam
27.25397864,12.4940076,35.26414561,26.71009494,50.26211548,5.836953409,millet,Sandy loam
34.56094562,14.25284066,39.84607367,31.07313507,30.65889841,7.429276996,millet,Sandy loam
24.63178311,28.50329294,58.90993175,27.93214457,27.78611062,6.489599374,millet,Sandy loam
38.69809863,13.13626339,51.0497424,31.87921634,43.54326949,5.818512943,millet,Sandy loam
28.38363546,36.04607162,25.6310007,29.6607242,40.67477944,6.274610585,millet,Sandy loam
33.8405193,32.36289801,34.60440675,30.51199782,52.6911161,6.461715439,millet,Sandy loam
54.9251194,21.43883202,35.57896368,29.43209117,58.43528003,7.244894108,millet,Sandy loam
31.92053212,39.58936661,44.50976895,26.7934304,54.78550765,6.689978388,millet,Sandy loam
42.46483422,39.94205617,36.40911768,30.64198335,37.30991352,5.912647319,millet,Sandy loam
36.38337796,32.37702697,43.85377242,28.55767495,36.4685131,6.632423572,millet,Sandy loam
31.79137135,14.84807154,29.51900127,30.00051985,24.39583565,5.69886546,millet,Sandy loam
47.26808433,31.88184057,40.18068805,25.46249824,58.64276185,7.296436162,millet,Sandy loam
57.48384262,17.371104,42.32125579,28.14261148,59.94826175,5.951073455,millet,Sandy loam
49.70918925,37.33643622,42.89431872,25.95021292,43.93356831,6.849056976,millet,Sandy loam
55.10875459,35.02669892,35.61046411,27.90519976,37.42737514,5.810282537,millet,Sandy loam
42.35054093,34.12371052,53.43257371,26.17229459,39.5529096,7.285936992,millet,Sandy loam
58.547332,15.81466305,53.5111179,30.54372154,55.62060134,6.867466939,millet,Sandy loam
35.65494855,20.6669831,48.1869222,25.91448146,20.73737934,6.179724987,millet,Sandy loam
59.02690177,33.6590292,48.14192909,27.76075077,35.79459285,5.648990591,millet,Sandy loam
35.46293449,25.61144214,27.05421607,27.07918639,47.5065469,6.305366017,millet,Sandy loam
48.0522876,36.31860547,54.47778615,25.77851251,30.62210162,6.529942777,millet,Sandy loam
36.6528911,35.52383244,24.49706735,31.76181772,51.23861158,5.908235488,millet,Sandy loam
31.92408892,24.82813944,35.31544883,29.3261973,27.74697741,6.620812249,millet,Sandy loam
48.23145198,24.1921863,52.44344762,28.018289,20.11803506,7.251333323,millet,Sandy loam
45.50995275,12.3481504,43.20669916,28.65704804,23.1483347,7.38025235,millet,Sandy loam
41.2516027,11.75325968,38.79119182,32.22377115,23.48612794,6.217401157,millet,Sandy loam
41.73296251,31.68802769,28.62511125,26.39648758,42.85446431,7.129557172,millet,Sandy loam
24.56348423,20.79016789,55.74937046,31.00825999,59.71018331,6.426286388,millet,Sandy loam
28.34710697,28.93660848,45.20072594,32.58408509,47.20494436,7.341319794,millet,Sandy loam
54.66870911,35.81254985,48.40450404,31.66546294,42.22480068,7.257774575,millet,Sandy loam
47.81000447,36.23934813,26.62446627,30.63447212,47.77813064,6.366608448,millet,Sandy loam
38.82079291,39.43789185,30.32127103,30.36732236,44.68176546,5.753789202,millet,Sandy loam
26.96449996,24.25141923,54.26964302,29.05805285,30.32314904,5.526325174,millet,Sandy loam
30.43834833,35.32089962,26.22159311,29.28817126,29.76770146,6.99410582,millet,Sandy loam
34.06542768,11.77935484,37.33116327,33.9495503,22.78201005,6.004302345,millet,Sandy loam
59.54083776,22.40032401,54.45329213,31.00215821,28.14678255,6.997077283,millet,Sandy loam
37.36540334,18.54765893,50.57279089,33.91349019,47.80191585,6.576311529,millet,Sandy loam
39.72851674,12.22882198,34.20293171,28.26438614,38.21440329,5.683218889,millet,Sandy loam
48.5424002,22.80352112,39.6760685,28.66419512,22.67068419,7.059348487,millet,Sandy loam
52.42621846,16.63946177,53.90610418,26.36271629,26.87601101,7.492315669,millet,Sandy loam
30.63130815,18.84420017,31.5144368,34.10842523,40.21192344,6.723923721,millet,Sandy loam
23.35753735,39.0272415,59.83224011,28.18051178,55.19232837,6.278567827,millet,Sandy loam
36.67211453,37.75056996,37.98364921,30.64065488,33.41111751,7.115607358,millet,Sandy loam
